ct,open,high,low,close,volume,cumulative_delta,vah,val,poc_vol
2026-06-16 08:40:00,7629.75,7635,7628.5,7630.5,18547,53,7634,7628.75,532
2026-06-16 08:45:00,7630.25,7636.25,7628.75,7633.5,16489,-378,7634,7628.75,532
2026-06-16 08:50:00,7633.5,7635.25,7630,7631.25,10521,-4538,7633.75,7630,478
2026-06-16 08:55:00,7631.5,7632.25,7621.75,7622.75,20730,-3792,7627.5,7622.5,664
2026-06-16 09:00:00,7622.75,7629.5,7622.5,7628.5,19254,-2004,7630.25,7623.5,427
2026-06-16 09:05:00,7628.5,7633,7623.5,7633,16658,-2961,7630.25,7623.5,427
2026-06-16 09:10:00,7633,7634.25,7628,7630.25,13907,-6871,7632.5,7628,535
2026-06-16 09:15:00,7630.5,7632.75,7620.25,7621.75,21286,-10411,7621.75,7613,593
2026-06-16 09:20:00,7621.5,7625.25,7613,7617.25,29670,-11771,0,0,0
2026-06-16 09:25:00,7617.25,7621.25,7612,7612,24250,-14603,0,0,0
2026-06-16 09:30:00,7612.25,7612.5,7604,7606.75,27282,-11175,0,0,0
2026-06-16 09:35:00,7607,7617.75,7606.25,7617.75,24150,-11877,0,0,0
2026-06-16 09:40:00,7617.5,7621.5,7614.25,7614.25,18548,-12139,0,0,0
2026-06-16 09:45:00,7614.25,7616.25,7611.5,7613,13968,-262,0,0,0
2026-06-16 09:50:00,7612.75,7619,7612.5,7613.75,16472,-12463,7613.25,7606.5,501
2026-06-16 09:55:00,7613.75,7616,7606.5,7611.25,19522,-10621,7614.5,7610,578
2026-06-16 10:00:00,7611,7616.25,7610,7615,15020,-9797,7616,7611.5,458
2026-06-16 10:05:00,7615.25,7618,7611.5,7616,12368,-9089,7616,7611.5,458
2026-06-16 10:10:00,7616.25,7619.25,7612.75,7616,10770,-9347,7616.5,7611.75,305
2026-06-16 10:15:00,7615.75,7618.5,7611.75,7612,8546,-9905,7612.5,7607.5,499
2026-06-16 10:20:00,7612,7614.5,7607.5,7611,14476,-11743,7610.25,7604.5,421
2026-06-16 10:25:00,7610.5,7612.75,7604.5,7608,14316,-10671,7610.25,7604.5,421
2026-06-16 10:30:00,7608.25,7615,7608,7613.5,13960,-10693,7614,7608.25,360
2026-06-16 10:35:00,7613.5,7616.5,7608.25,7610.25,12238,-11402,7614,7608.25,360
2026-06-16 10:40:00,7610.5,7611.75,7605.75,7606.75,9899,-13277,7610,7605.75,396
2026-06-16 10:45:00,7606.75,7608.25,7598.75,7604.25,22797,-10184,7611,7602.25,380
2026-06-16 10:50:00,7604.5,7614.75,7602.25,7614.25,19387,-9544,7611,7602.25,380
2026-06-16 10:55:00,7614.25,7616.75,7609.75,7610,15498,-7154,7616,7609.5,392
2026-06-16 11:00:00,7609.75,7618.75,7609.5,7615.75,14894,-6546,7618.25,7615.25,450
2026-06-16 11:05:00,7616,7619.5,7615.25,7617.75,8104,-5081,7618.25,7615.25,450
2026-06-16 11:10:00,7617.75,7622.5,7616.25,7619,10075,-5830,7619.5,7615.5,398
2026-06-16 11:15:00,7619.25,7621.25,7615.5,7619,9543,-5745,7619.5,7615.5,398
2026-06-16 11:20:00,7619,7621.75,7616.5,7618,7889,-5778,7617.5,7614.25,389
2026-06-16 11:25:00,7617.75,7619,7614.25,7616.25,7777,-8431,7617.5,7614.25,389
2026-06-16 11:30:00,7616.25,7617.25,7607,7607.25,12761,-8268,7614.25,7607,304
2026-06-16 11:35:00,7607.25,7611,7606.75,7610.25,10481,-6153,7613,7608.25,365
2026-06-16 11:40:00,7610.25,7615,7608.25,7613.25,10213,-6806,7613.5,7610,419
2026-06-16 11:45:00,7613.25,7615,7610,7610.5,8789,-6173,7613.5,7610,419
2026-06-16 11:50:00,7610.75,7613.75,7607.25,7609,9511,-5673,7611.75,7607.25,352
2026-06-16 11:55:00,7609,7610.75,7606,7610.5,9082,-5729,7609,7605.25,292
2026-06-16 12:00:00,7610.5,7610.5,7605.25,7607.75,6414,-5659,7607.25,7605,372
2026-06-16 12:05:00,7607.75,7608,7605,7607.5,4842,-4672,7610.25,7607,382
2026-06-16 12:10:00,7607.5,7611.5,7607,7609.25,7251,-5526,7610.25,7607,382
2026-06-16 12:15:00,7609.25,7610.75,7604.25,7604.75,7682,-5620,7608.75,7604.25,285
2026-06-16 12:20:00,7604.75,7607.5,7602,7607,8838,-4962,7607,7604.25,304
2026-06-16 12:25:00,7607,7608.25,7604.25,7605.75,5174,-4946,7605.75,7603.25,350
2026-06-16 12:30:00,7605.75,7606.75,7603.25,7604.75,5248,-5787,7605.75,7603.25,350
2026-06-16 12:35:00,7605,7605.75,7598.75,7600.75,7195,-5050,7603.75,7598.75,248
2026-06-16 12:40:00,7600.75,7606,7599,7603.5,8417,-5107,7604.5,7601.25,314
2026-06-16 12:45:00,7603.5,7605.75,7601.25,7605.5,5961,-3924,7608.25,7604.25,287
2026-06-16 12:50:00,7605.75,7610,7604.25,7609.5,6891,-4152,7609.75,7605.25,267
2026-06-16 12:55:00,7609.75,7611.5,7605.25,7606,6954,-4185,7606.75,7604,402
2026-06-16 13:00:00,7605.75,7607.75,7604,7606.25,6427,-4582,7606.75,7604,402
2026-06-16 13:05:00,7606.25,7606.75,7603.5,7604,4687,-4616,7605.75,7603.5,335
2026-06-16 13:10:00,7604.25,7606.5,7603.75,7604.75,2846,-5105,7584.25,7581.5,176
2026-06-16 13:15:00,7604.5,7605.5,7601.5,7603.5,5831,-4692,7580.75,7575.75,241
2026-06-16 13:20:00,7603.5,7606,7602.5,7604.5,3369,-4614,7576,7568.5,260
2026-06-16 13:25:00,7604.25,7607.5,7604,7605.25,4730,-4916,7577.75,7574.75,268
2026-06-16 13:30:00,7605.25,7606.5,7602,7603,4930,-4541,7575,7572,352
2026-06-16 13:35:00,7602.75,7606.5,7601.5,7605,5631,-4714,7584,7576.5,174
2026-06-16 13:40:00,7605,7606,7603.25,7605.25,2901,-4857,7587.75,7582.5,140
2026-06-16 13:45:00,7605.25,7606.75,7602,7602.25,3869,-5222,7566,7531.25,166
2026-06-16 13:50:00,7602.25,7604,7601.25,7602.5,3177,-5230,7554.5,7535.5,351
2026-06-16 13:55:00,7602.5,7604.5,7600.5,7602,4334,-5608,7554.5,7535.5,351
2026-06-16 14:00:00,7601.75,7603,7597.75,7601.75,9230,-6164,7576.25,7557.25,244
2026-06-16 14:05:00,7601.75,7601.75,7597,7598,6806,-8073,7576.25,7566.5,310
2026-06-16 14:10:00,7598,7599.25,7592.5,7593.75,12769,-7968,7576.25,7566.5,310
2026-06-16 14:15:00,7593.75,7594.25,7584.75,7594,19105,-7252,7570.5,7562.25,333
2026-06-16 14:20:00,7594,7599,7592.75,7598.5,10998,-7629,7554.25,7531.5,220
2026-06-16 14:25:00,7598.25,7600.25,7594,7596.25,9121,-9166,7547.5,7536.5,444
2026-06-16 14:30:00,7596.25,7597.25,7590.5,7591,9303,-9382,7544.75,7536,330
2026-06-16 14:35:00,7591,7595,7588,7588.75,9320,-8076,7540.25,7521.25,160
2026-06-16 14:40:00,7588.5,7594.75,7587.5,7594.5,9560,-8462,7540.25,7521.25,160
2026-06-16 14:45:00,7594.25,7595,7590,7592.5,9034,-7228,7509,7497.5,313
2026-06-16 14:50:00,7592.5,7597.5,7589.25,7595,18246,-7664,7499,7488,416
2026-06-16 14:55:00,7595,7596.75,7582.75,7588,26130,-8298,7492,7472.25,238
2026-06-16 15:00:00,7588,7588.75,7581.25,7583.75,10160,-8244,7481.75,7473.25,482
2026-06-17 08:30:00,7590.25,7591.25,7585.5,7586.25,4849,-5274,0,0,0
2026-06-17 08:35:00,7586,7588.75,7584.25,7587.75,4457,-3381,0,0,0
2026-06-17 08:40:00,7587.75,7588,7582,7585,5627,-4204,0,0,0
2026-06-17 08:45:00,7584.75,7585.25,7581.75,7583,4381,-4743,0,0,0
2026-06-17 08:50:00,7583,7585.5,7582,7582.5,3461,-8672,0,0,0
2026-06-17 08:55:00,7582.75,7585.5,7581.5,7582.75,2987,-8528,0,0,0
2026-06-17 09:00:00,7582.5,7582.75,7575.75,7577.5,6975,-8341,0,0,0
2026-06-17 09:05:00,7577.25,7579,7568.5,7576.5,11177,-6398,0,0,0
2026-06-17 09:10:00,7576.5,7579,7574.75,7575,4824,-5518,0,0,0
2026-06-17 09:15:00,7575,7576.25,7572,7576.25,6339,-2345,0,0,0
2026-06-17 09:20:00,7576,7578.75,7573,7575.5,4830,-3304,0,0,0
2026-06-17 09:25:00,7575.5,7579.75,7574.25,7578.25,5748,-6966,0,0,0
2026-06-17 09:30:00,7578.25,7578.25,7572.5,7573.5,5967,-8740,0,0,0
2026-06-17 09:35:00,7573.5,7579.25,7572.75,7577.75,4963,-10431,0,0,0
2026-06-17 09:40:00,7577.5,7577.75,7573.75,7574.5,3330,-17274,0,0,0
2026-06-17 09:45:00,7574.25,7578,7573,7577,3783,-15815,0,0,0
2026-06-17 09:50:00,7577.25,7587.25,7576.5,7584.75,7634,-17563,0,0,0
2026-06-17 09:55:00,7584.75,7590,7582.5,7590,4336,-17777,0,0,0
2026-06-17 10:00:00,7589.75,7590,7531.25,7531.5,33106,-19702,0,0,0
2026-06-17 10:05:00,7531.75,7548.75,7513.75,7546.5,48299,-18071,0,0,0
2026-06-17 10:10:00,7546.5,7552,7539.75,7546.25,28163,-16433,0,0,0
2026-06-17 10:15:00,7546,7560.5,7545.75,7556.75,26069,-16523,0,0,0
2026-06-17 10:20:00,7556.75,7558.25,7539.75,7542.25,23399,-16382,0,0,0
2026-06-17 10:25:00,7542,7546,7533.75,7542.75,25630,-14173,0,0,0
2026-06-17 10:30:00,7542.75,7562.5,7535.5,7537.25,38228,-14174,0,0,0
2026-06-17 10:35:00,7537.25,7568.75,7537.25,7561,25123,-14064,0,0,0
2026-06-17 10:40:00,7561,7584.25,7557.25,7580.25,26618,-13907,0,0,0
2026-06-17 10:45:00,7580.25,7580.5,7566.5,7568.75,17654,-13678,0,0,0
2026-06-17 10:50:00,7568.5,7574,7562.25,7564,15963,-12842,0,0,0
2026-06-17 10:55:00,7564,7564,7531.5,7540.5,28771,-12513,0,0,0
2026-06-17 11:00:00,7540.5,7552,7536.5,7541.25,27952,-12831,0,0,0
2026-06-17 11:05:00,7541.25,7548.5,7536,7538,16854,-12744,0,0,0
2026-06-17 11:10:00,7538,7551.5,7524.5,7547,24914,-12147,0,0,0
2026-06-17 11:15:00,7547.25,7548.5,7521.25,7521.25,17640,-11951,0,0,0
2026-06-17 11:20:00,7521.5,7522.25,7497.75,7498,32479,-12161,0,0,0
2026-06-17 11:25:00,7498.25,7513.75,7497.5,7500.25,20647,-12948,0,0,0
2026-06-17 11:30:00,7500.25,7503.75,7488,7489,26595,-13045,0,0,0
2026-06-17 11:35:00,7489,7500.25,7472.25,7475.75,26924,-13484,0,0,0
2026-06-17 11:40:00,7475.25,7485.25,7473.25,7479.75,23624,-13405,0,0,0
2026-06-17 11:45:00,7480.25,7498,7478.25,7489,24027,-13216,0,0,0
2026-06-17 11:50:00,7488.75,7494,7475.25,7481.25,21474,-13359,0,0,0
2026-06-17 11:55:00,7481.25,7498.75,7479.75,7492,18379,-13694,0,0,0
2026-06-17 12:00:00,7582.5,7582.75,7575.75,7577.5,6975,-335,0,0,0
2026-06-17 12:05:00,7577.25,7579,7568.5,7576.5,11177,-1177,0,0,0
2026-06-17 12:10:00,7576.5,7579,7574.75,7575,4824,-114,0,0,0
2026-06-17 14:30:00,7500.25,7503.75,7488,7489,26595,-23475,7506.75,7502.75,144
2026-06-17 14:35:00,7489,7500.25,7472.25,7475.75,26924,-21479,7508,7504,85
2026-06-18 08:30:00,7577,7581.75,7557.25,7557.5,35580,-5808,7574.5,7557.25,359
2026-06-18 08:35:00,7557.75,7559.25,7541.5,7544,38580,-7648,7545.25,7537,576
2026-06-18 08:40:00,7544,7548.75,7537,7538.5,27666,-6284,7545.25,7537,576
2026-06-18 08:45:00,7538.75,7550.25,7535.5,7549,24108,-7147,7546,7535.5,402
2026-06-18 08:50:00,7549.25,7555,7542.25,7543,23923,-8415,7544,7536,471
2026-06-18 08:55:00,7543.25,7547.5,7536,7544,22122,-7453,7544,7536,471
2026-06-18 09:00:00,7544.25,7550.5,7540.75,7545.75,21058,-4113,7547.5,7540.75,526
2026-06-18 09:05:00,7545.75,7558.25,7543,7554.5,20754,-6580,7551.5,7542,328
2026-06-18 09:10:00,7554.75,7555.5,7542,7545.5,18049,-3590,7554.75,7539,246
2026-06-18 09:15:00,7545,7561.5,7539,7558.25,22358,-2736,7554.75,7539,246
2026-06-18 09:20:00,7558.25,7566.25,7552.5,7561.5,18238,-4861,7562.25,7552.5,326
2026-06-18 09:25:00,7561.5,7563.5,7548.5,7550.75,16749,-4856,7559,7548.5,275
2026-06-18 09:30:00,7550.5,7555.75,7541.25,7555.25,21315,-4303,7559.75,7551,282
2026-06-18 09:35:00,7555.5,7563.5,7551,7562.25,14373,-5198,7562,7555.75,383
2026-06-18 09:40:00,7562.5,7564.5,7555.75,7558.75,13785,-2983,7567,7558.25,266
2026-06-18 09:45:00,7558.5,7570.75,7558.25,7568.5,13563,-3563,7566,7560,341
2026-06-18 09:50:00,7568.5,7568.5,7560,7564.25,11918,-3031,7568.25,7563.25,273
2026-06-18 09:55:00,7564.25,7570.5,7563.25,7566.25,8180,-3833,7564.5,7557.25,342
2026-06-18 10:00:00,7566.5,7567.5,7557.25,7562.5,14354,-3825,7564.5,7557.25,342
2026-06-18 10:05:00,7562.5,7564.75,7559.25,7561.75,7794,-4202,7563.25,7559.25,339
2026-06-18 10:10:00,7561.5,7569,7558.75,7559,11135,-5686,7559.25,7553.5,396
2026-06-18 10:15:00,7559,7561.5,7553.5,7554.5,13070,-7170,7557,7551.25,377
2026-06-18 10:20:00,7554.75,7559.25,7551.25,7553.75,12440,-7366,7556.5,7549.5,311
2026-06-18 10:25:00,7553.75,7559.5,7549.5,7551.75,12770,-7697,7556.5,7549.5,311
2026-06-18 10:30:00,7551.5,7556.25,7548,7553.5,13719,-9413,7550,7541,272
2026-06-18 10:35:00,7553.75,7553.75,7541,7546.75,14166,-10374,7550,7541,272
2026-06-18 10:40:00,7546.75,7551.5,7543.25,7545.75,11221,-10578,7548.25,7541.25,266
2026-06-18 10:45:00,7545.75,7551.25,7541.25,7549.5,10922,-9296,7548.25,7541.25,266
2026-06-18 10:50:00,7549.25,7561.75,7549.25,7558,11218,-8866,7558,7549.25,220
2026-06-18 10:55:00,7557.75,7563.25,7557.75,7560.5,8072,-9722,7561.75,7557.75,351
2026-06-18 11:00:00,7560.5,7563.75,7556.25,7557.5,7390,-10066,7561.5,7556.25,238
2026-06-18 11:05:00,7557.75,7562.5,7555,7558.75,7438,-9737,7560.25,7555,240
2026-06-18 11:10:00,7558.75,7561.25,7556.75,7559.75,4301,-10026,7560,7556.75,226
2026-06-18 11:15:00,7559.75,7562.25,7557,7559.5,4889,-9309,7560.75,7557,222
2026-06-18 11:20:00,7559.75,7566.75,7559.25,7561.75,8415,-9150,7564.5,7559.25,271
2026-06-18 11:25:00,7562,7565.5,7560.75,7564.25,3749,-9743,7563.5,7560.75,277
2026-06-18 11:30:00,7564.25,7564.5,7560.75,7563,4439,-8559,7563.5,7560.75,277
2026-06-18 11:35:00,7563,7570.5,7560.75,7569.25,7986,-9079,7567.5,7560.75,200
2026-06-18 11:40:00,7569.5,7570.5,7567,7567.5,4736,-9518,7569.5,7567,316
2026-06-18 11:45:00,7567.75,7568.75,7565.75,7567,4147,-11024,7565,7560.5,236
2026-06-18 11:50:00,7567,7567,7560.5,7561.75,6382,-11089,7565,7560.5,236
2026-06-18 11:55:00,7562,7564.25,7559.5,7564,4739,-9766,7567.5,7561.5,156
2026-06-18 12:00:00,7564.25,7570,7561.5,7569.75,5473,-9223,7567.5,7561.5,156
2026-06-18 12:05:00,7569.75,7574.5,7569,7571.75,7927,-9111,7573,7569,345
2026-06-18 12:10:00,7571.75,7575.25,7571,7573.5,4024,-8563,7576.75,7572.25,217
2026-06-18 12:15:00,7573.25,7578.75,7572.25,7577.25,5872,-9435,7576.75,7572.25,217
2026-06-18 12:20:00,7577,7578.75,7572.25,7572.5,5006,-9897,7573,7571,341
2026-06-18 12:25:00,7572.5,7573.75,7571,7573,4086,-9323,7575.75,7572.75,282
2026-06-18 12:30:00,7573,7577,7572.75,7574.75,5070,-10200,7573.5,7569.75,157
2026-06-18 12:35:00,7575,7575,7569.75,7570.5,3449,-10133,7571.5,7569.5,381
2026-06-18 12:40:00,7570.25,7572.25,7569.5,7570.5,4573,-10529,7570.5,7568,257
2026-06-18 12:45:00,7570.5,7571.5,7568,7569.5,3860,-10208,7571.5,7568.25,189
2026-06-18 12:50:00,7569.5,7572.75,7568.25,7569.25,3599,-10891,7571.5,7568.25,189
2026-06-18 12:55:00,7569.25,7569.5,7566.75,7567,4677,-12131,7568.75,7566.75,390
2026-06-18 13:00:00,7567.25,7568,7562,7563.25,7098,-11958,7566.25,7562,284
2026-06-18 13:05:00,7563.25,7565.75,7562.25,7563,4465,-11874,7565.5,7562.75,266
2026-06-18 13:10:00,7563,7566.75,7562.75,7563.75,4516,-12343,7564.25,7561,318
2026-06-18 13:15:00,7563.5,7565.5,7561,7563.25,6051,-12239,7565.25,7562,213
2026-06-18 13:20:00,7563.25,7566.5,7562,7564.5,4050,-12201,7564.75,7562,272
2026-06-18 13:25:00,7564.25,7565.75,7562,7562.75,4346,-12741,7558,7554,267
2026-06-18 13:30:00,7562.75,7563.5,7560.75,7561.75,4172,-13021,7559.25,7557.5,258
2026-06-18 13:35:00,7561.5,7562.25,7559,7560.25,4952,-12811,7559.25,7557.75,241
2026-06-18 13:40:00,7560.25,7563.25,7559.25,7562.75,3480,-12028,7559.75,7556,133
2026-06-18 13:45:00,7562.75,7566,7562.25,7565.5,5015,-12310,7560.5,7558.75,152
2026-06-18 13:50:00,7565.5,7567.25,7563.25,7564.5,5016,-13385,7560.25,7558.75,137
2026-06-18 13:55:00,7564.25,7565.75,7560.5,7561.25,5071,-14704,7559,7557.25,172
2026-06-18 14:00:00,7561.5,7562.5,7556,7557.25,7311,-14793,7561.75,7559,182
2026-06-18 14:05:00,7557,7558.25,7556,7556.5,4365,-16586,7563,7561,204
2026-06-18 14:10:00,7556.25,7556.5,7549.25,7552.25,10483,-16430,7564,7562.75,286
2026-06-18 14:15:00,7552.25,7556.25,7550,7556.25,6618,-16312,7564.5,7562.75,180
2026-06-18 14:20:00,7556,7559.5,7555.25,7556.25,5538,-15892,0,0,0
2026-06-18 14:25:00,7556.25,7560,7556,7558,4086,-15844,0,0,0
2026-06-18 14:30:00,7557.75,7560,7553.5,7559.75,7314,-14181,0,0,0
2026-06-18 14:35:00,7559.75,7567.75,7559.5,7567.25,8977,-13831,0,0,0
2026-06-18 14:40:00,7567.25,7571.75,7566.25,7571,7554,-13331,0,0,0
2026-06-18 14:45:00,7571.25,7573,7567,7568.75,9784,-12461,7564.75,7563.25,171
2026-06-18 14:50:00,7568.75,7578,7566,7574.5,21862,-13298,7565.5,7564.25,191
2026-06-18 14:55:00,7574.5,7580.75,7564.5,7564.5,29161,-13635,7565.75,7562.75,229
2026-06-18 15:00:00,7564.5,7572.5,7562.25,7572.25,9823,-13382,7562.25,7559,218
2026-06-19 08:30:00,7564.75,7565.25,7563.5,7563.5,692,397,7566,7563.75,75
2026-06-19 08:35:00,7566.75,7566.75,7563.75,7565.25,978,146,7565.75,7564.5,87
2026-06-19 08:40:00,7565.25,7566.25,7564.5,7565.5,699,210,7566.25,7562.5,79
2026-06-19 08:45:00,7565.25,7567.75,7562.5,7563.5,1745,191,7562.25,7557.75,53
2026-06-19 08:50:00,7563.25,7564.25,7557.75,7558,1435,446,7559.75,7554.75,81
2026-06-19 08:55:00,7558.5,7561.75,7554.75,7557,2358,-267,7584.75,7571.5,424
2026-06-19 11:20:00,7562,7564.25,7561.75,7564.25,1072,-370,7590,7576.75,291
2026-06-19 11:25:00,7564.25,7565,7563.5,7564.75,568,-101,7590.5,7576,315
2026-06-19 11:30:00,7564.75,7567.25,7563.5,7566.75,1481,-273,7589.75,7576.5,293
2026-06-19 11:35:00,7566.75,7566.75,7563.75,7565.25,978,-124,7564.75,7562.5,146
2026-06-19 11:40:00,7565.25,7566.25,7564.5,7565.5,699,31,7564.5,7563.5,155
2026-06-19 11:45:00,7565.25,7567.75,7562.5,7563.5,1745,155,7563.25,7561.5,154
2026-06-19 11:50:00,7563.25,7564.25,7557.75,7558,1435,-401,7560.75,7559.5,144
2026-06-19 11:55:00,7558.5,7561.75,7554.75,7557,2358,-194,7560.75,7559.5,144
2026-06-22 08:30:00,7573.25,7590.25,7571.5,7578,32203,7023,7587.5,7579.25,388
2026-06-22 08:35:00,7578.25,7595.5,7576.75,7595.5,22114,4882,7587.5,7579.25,388
2026-06-22 08:40:00,7595.25,7596.75,7576,7578.75,26419,7189,7570.5,7560.5,479
2026-06-22 08:45:00,7578.5,7595.5,7576.5,7591.75,22589,6677,7570.5,7560.5,479
2026-06-22 08:50:00,7592,7593,7586.25,7587.5,15306,7605,7553.25,7545.75,568
2026-06-22 08:55:00,7587.25,7587.5,7584,7585,3714,7815,7553.25,7545.75,568
2026-06-22 09:00:00,7546.25,7547,7542.5,7544.75,5390,8727,0,0,0
2026-06-22 09:05:00,7545,7545,7535.25,7538.25,7859,7790,0,0,0
2026-06-22 09:10:00,7538.25,7540.75,7537.75,7539.25,1688,6049,0,0,0
2026-06-22 09:15:00,7542.25,7547,7542,7546.5,5992,3216,0,0,0
2026-06-22 09:20:00,7546.5,7549,7545.5,7545.5,1624,564,0,0,0
2026-06-22 09:25:00,7545.25,7546.5,7542.75,7543.25,2962,-236,0,0,0
2026-06-22 09:30:00,7543.25,7544.75,7539,7541,5726,-604,0,0,0
2026-06-22 09:35:00,7540.75,7541,7535.5,7540.5,5817,-309,0,0,0
2026-06-22 09:40:00,7550.5,7553.5,7540,7541,23799,-7716,7546.75,7540.5,655
2026-06-22 09:45:00,7541,7549.5,7540.5,7544,24221,-10381,7542.5,7532.25,386
2026-06-22 09:50:00,7544,7546.75,7532.25,7534.25,22761,-9165,7542.5,7532.25,386
2026-06-22 09:55:00,7534.25,7545,7527.25,7543,23880,-8394,7547.5,7541.25,400
2026-06-22 10:00:00,7543,7550,7541.25,7546.5,14409,-9670,7547.5,7541.25,400
2026-06-22 10:05:00,7546.5,7547,7536,7538.5,17550,-9387,7542.25,7536.5,395
2026-06-22 10:10:00,7539,7544.75,7536.5,7540.75,13437,-10009,7542.25,7536.5,395
2026-06-22 10:15:00,7540.5,7545.5,7535.25,7537.75,17624,-8367,7542.5,7534.5,362
2026-06-22 10:20:00,7537.75,7546,7534.5,7544.25,17002,-9552,7544.25,7537.5,486
2026-06-22 10:25:00,7544,7547,7537.5,7539.75,18963,-7359,7544.25,7537.5,486
2026-06-22 10:30:00,7539.75,7546.5,7537.75,7542.25,16343,-6017,7544,7537.75,454
2026-06-22 10:35:00,7542.25,7548.25,7540.5,7547.75,9820,-3303,7555,7547.75,309
2026-06-22 10:40:00,7547.75,7558,7547.75,7555,12978,-5672,7553.25,7539.25,205
2026-06-22 10:45:00,7555,7559.25,7539.25,7540.5,16611,-5284,7544.5,7540.5,536
2026-06-22 10:50:00,7540.5,7546,7540.5,7542,12318,-5047,7544.5,7540.5,536
2026-06-22 10:55:00,7542,7547.25,7540.25,7542.5,9361,-7328,7540.75,7532,281
2026-06-22 11:00:00,7542.75,7544.5,7532,7533.75,14327,-6114,7540.75,7532,281
2026-06-22 11:05:00,7533.5,7539.75,7532.5,7538.25,10664,-4912,7537.5,7532.5,355
2026-06-22 11:10:00,7538.25,7546.5,7537.75,7546.5,10050,-5190,7545.5,7541,281
2026-06-22 11:15:00,7546.25,7547.25,7541,7546.25,7304,-5752,7545.5,7541,281
2026-06-22 11:20:00,7546.25,7550.5,7540.25,7541.75,9444,-5340,7544,7540,255
2026-06-22 11:25:00,7541.5,7545.75,7540,7544.5,6128,-5987,7544,7540,255
2026-06-22 11:30:00,7544.25,7545.25,7539,7539.75,5781,-6001,7543.5,7539,222
2026-06-22 11:35:00,7539.75,7541.5,7537,7540.5,5708,-6028,7540.25,7537,300
2026-06-22 11:40:00,7540.5,7542,7536.75,7540,5939,-4897,7543.75,7537.75,186
2026-06-22 11:45:00,7540,7546.25,7537.75,7546.25,6521,-4744,7547.75,7545,394
2026-06-22 11:50:00,7546,7548.75,7545,7547.25,6301,-4934,7547.75,7543,340
2026-06-22 11:55:00,7547.5,7549.75,7543,7546,9510,-5166,7545.75,7542.5,284
2026-06-22 12:00:00,7546.25,7547,7542.5,7544.75,5390,-5961,7545.75,7542.5,284
2026-06-22 12:05:00,7545,7545,7535.25,7538.25,7859,-5046,7542.25,7535.25,196
2026-06-22 12:10:00,7538.25,7542.25,7537.75,7542.25,4841,-4196,7541,7537.75,255
2026-06-22 12:15:00,7542.25,7547,7542,7546.5,6130,-4287,7547.25,7543.25,175
2026-06-22 12:20:00,7546.5,7549,7543.25,7545,4191,-4523,7545.5,7542.75,185
2026-06-22 12:25:00,7545.25,7546.5,7542.75,7543.25,2962,-5127,7545.5,7542.75,185
2026-06-22 12:30:00,7543.25,7544.75,7539,7541,5726,-5436,7539.5,7535.5,253
2026-06-22 12:35:00,7540.75,7541,7535.5,7540.5,5817,-5603,7539.5,7535.5,253
2026-06-22 12:40:00,7540.25,7542,7538.25,7539.25,3609,-4840,7541,7538.25,226
2026-06-22 12:45:00,7539.5,7544.5,7538.25,7543.75,4885,-4383,7542.75,7538.25,188
2026-06-22 12:50:00,7543.75,7549.5,7543,7548.25,5393,-5882,7546.75,7542.75,229
2026-06-22 12:55:00,7548.5,7548.5,7542.75,7542.75,5491,-5780,7546.75,7542.75,229
2026-06-22 13:00:00,7543,7544.75,7538.5,7541,7626,-5556,7543.75,7540.5,199
2026-06-22 13:05:00,7540.75,7545.25,7540.5,7545.25,3970,-5404,7543.75,7540.5,199
2026-06-22 13:10:00,7545.25,7546.75,7542.5,7545.75,3082,-5102,7545.5,7542.5,171
2026-06-22 13:15:00,7545.75,7549.5,7545.75,7548.25,3524,-4313,7548.5,7545.75,220
2026-06-22 13:20:00,7548.25,7553.75,7548,7550,8601,-5039,7552,7548,358
2026-06-22 13:25:00,7550,7550.5,7544.75,7547,6402,-5562,7544.5,7540.5,214
2026-06-22 13:30:00,7547.5,7551.5,7545.25,7546.25,7121,-5559,7543,7539.75,306
2026-06-22 13:35:00,7546,7548.25,7544.75,7545,3387,-6312,7541.25,7532.75,181
2026-06-22 13:40:00,7545,7546,7540.5,7540.75,4925,-5954,7535,7531.5,274
2026-06-22 13:45:00,7541,7544.25,7539.75,7543.75,5816,-6940,7537.25,7532.25,261
2026-06-22 13:50:00,7543.75,7544.75,7532.75,7536.5,8876,-7632,7534.75,7528.5,220
2026-06-22 13:55:00,7536.5,7536.5,7531.5,7533,5756,-7056,7544.5,7540.5,214
2026-06-22 14:00:00,7533,7539.5,7532.25,7537,7834,-7458,7543,7539.75,306
2026-06-22 14:05:00,7536.75,7537.5,7528.5,7532.5,8124,-7015,7535,7531.5,274
2026-06-22 14:10:00,7532.75,7537,7531.25,7535.5,4981,-6701,7537.25,7532.25,261
2026-06-22 14:15:00,7535.5,7538.25,7533.75,7537.5,4962,-7628,7537.25,7532.25,261
2026-06-22 14:20:00,7537.5,7538.25,7532.5,7533.25,4535,-8206,7534.75,7528.5,220
2026-06-22 14:25:00,7533.5,7534.5,7530.25,7530.5,5210,-7459,7537,7533.75,261
2026-06-22 14:30:00,7530.5,7536.25,7530.25,7533.75,6863,-7652,7536.5,7532.5,189
2026-06-22 14:35:00,7533.75,7534,7531,7532.25,4625,-8441,7533.25,7530.25,289
